OBJECTID *,Shape *,Join_Count,TARGET_FID,JOIN_FID,NAME,ACRE,PARK_MGNT_REGION,MANAGER,OWNER,JEFFCO_OS_LAND_STATUS,MAP_LABEL,Public_Access,ADDRESS,Shape__Area,Shape__Length,TRAIL_NAME,PARK_NAME,MILEAGE,TRAIL_DIFFICULTY_RATING,MILEAGE_ROUNDED,USER_TYPE,iff_reclass,Shape_Length,Shape_Area
356,Polygon ZM,1,80,78,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.009675,Least Difficult,0.01,Multi-Use,Least Difficult,51.084607,17093831.9
357,Polygon ZM,1,80,85,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Creekside Loop Trail,Lair o the Bear Park,0.141738,Least Difficult,0.1,Hiker Only,Least Difficult,748.376045,17093831.9
358,Polygon ZM,1,80,155,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.006658,Least Difficult,0.01,Multi-Use,Least Difficult,35.156098,17093831.9
359,Polygon ZM,1,80,333,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,<Null>,Lair o the Bear Park,0.012102,Least Difficult,0.01,Multi-Use,Least Difficult,63.897223,17093831.9
360,Polygon ZM,1,80,334,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.008576,Least Difficult,0.01,Hiker Only,Least Difficult,45.279176,17093831.9
361,Polygon ZM,1,80,336,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.027582,Least Difficult,0.03,Hiker Only,Least Difficult,145.633556,17093831.9
362,Polygon ZM,1,80,337,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.012811,Least Difficult,0.01,Hiker Only,Least Difficult,67.644401,17093831.9
363,Polygon ZM,1,80,338,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.009455,Least Difficult,0.01,Hiker Only,Least Difficult,49.921001,17093831.9
364,Polygon ZM,1,80,349,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.011198,Least Difficult,0.01,Hiker Only,Least Difficult,59.123697,17093831.9
365,Polygon ZM,1,80,350,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.015269,Least Difficult,0.02,Hiker Only,Least Difficult,80.618973,17093831.9
366,Polygon ZM,1,80,351,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.028817,Least Difficult,0.03,Hiker Only,Least Difficult,152.155337,17093831.9
367,Polygon ZM,1,80,352,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.042147,Least Difficult,0.04,Hiker Only,Least Difficult,222.534214,17093831.9
368,Polygon ZM,1,80,353,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,<Null>,Lair o the Bear Park,0.016938,Least Difficult,0.02,Hiker Only,Least Difficult,89.432392,17093831.9
369,Polygon ZM,1,80,354,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,<Null>,Lair o the Bear Park,0.015356,Least Difficult,0.02,Hiker Only,Least Difficult,81.077779,17093831.9
370,Polygon ZM,1,80,355,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,1.758255,Least Difficult and More Difficult,1.8,Multi-Use,More Difficult,9283.587851,17093831.9
371,Polygon ZM,1,80,358,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.013803,Least Difficult,0.01,Hiker Only,Least Difficult,72.878739,17093831.9
372,Polygon ZM,1,80,359,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658, ,Lair o the Bear Park,0.01393,Least Difficult,0.01,Hiker Only,Least Difficult,73.548742,17093831.9
373,Polygon ZM,1,80,365,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Creekside Trail,Lair o the Bear Park,0.333972,Least Difficult,0.3,Hiker Only,Least Difficult,1763.371163,17093831.9
374,Polygon ZM,1,80,366,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,0.136375,Least Difficult,0.1,Multi-Use,Least Difficult,720.062024,17093831.9
375,Polygon ZM,1,80,376,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,<Null>,Lair o the Bear Park,0.047478,Least Difficult,0.05,Multi-Use,Least Difficult,250.68418,17093831.9
376,Polygon ZM,1,80,380,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bruin Bluff Trail,Lair o the Bear Park,0.153619,Least Difficult,0.2,Multi-Use,Least Difficult,811.107078,17093831.9
377,Polygon ZM,1,80,420,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,0.17494,Least Difficult,0.2,Multi-Use,Least Difficult,923.684104,17093831.9
378,Polygon ZM,1,80,421,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,0.110522,Least Difficult,0.1,Multi-Use,Least Difficult,583.553554,17093831.9
379,Polygon ZM,1,80,422,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,0.248804,Least Difficult,0.2,Multi-Use,Least Difficult,1313.687419,17093831.9
380,Polygon ZM,1,80,431,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,4.343693,More Difficult,4.3,Multi-Use,More Difficult,22934.70132,17093831.9
381,Polygon ZM,1,80,509,Lair o' the Bear Park,392.421953,Bear Creek,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,17093831.9,20086.7658,Bear Creek Trail,Lair o the Bear Park,0.052751,Least Difficult,0.1,Multi-Use,Least Difficult,278.526143,17093831.9
38,Polygon ZM,1,12,64,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Buffalo Bill Trail,Lookout Mountain Nature Center and Preserve,0.093194,Least Difficult,0.1,Multi-Use,Least Difficult,492.063507,5872013.888
39,Polygon ZM,1,12,66,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Lookout Mountain Trail,Windy Saddle Park,0.631148,More Difficult,0.6,Multi-Use,More Difficult,3332.463171,5872013.888
40,Polygon ZM,1,12,70,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Meadow Loop Trail,Lookout Mountain Nature Center and Preserve,0.744763,Least Difficult,0.7,Hiker Only,Least Difficult,3932.346949,5872013.888
41,Polygon ZM,1,12,261,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Lookout Mountain Trail,Lookout Mountain Nature Center and Preserve,0.294459,More Difficult,0.3,Multi-Use,More Difficult,1554.742367,5872013.888
42,Polygon ZM,1,12,328,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.057044,Least Difficult,0.1,Hiker Only,Least Difficult,301.190749,5872013.888
43,Polygon ZM,1,12,329,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.028845,Least Difficult,0.03,Hiker Only,Least Difficult,152.303616,5872013.888
44,Polygon ZM,1,12,330,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.04099,Least Difficult,0.04,Hiker Only,Least Difficult,216.429494,5872013.888
45,Polygon ZM,1,12,331,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.03458,Least Difficult,0.03,Hiker Only,Least Difficult,182.584783,5872013.888
46,Polygon ZM,1,12,335,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.026775,Least Difficult,0.03,Hiker Only,Least Difficult,141.370855,5872013.888
47,Polygon ZM,1,12,339,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.046426,Least Difficult,0.05,Hiker Only,Least Difficult,245.129569,5872013.888
48,Polygon ZM,1,12,340,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.196537,Least Difficult,0.2,Hiker Only,Least Difficult,1037.713322,5872013.888
49,Polygon ZM,1,12,346,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.088209,Least Difficult,0.1,Hiker Only,Least Difficult,465.74544,5872013.888
50,Polygon ZM,1,12,356,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.062572,Least Difficult,0.1,Hiker Only,Least Difficult,330.378326,5872013.888
51,Polygon ZM,1,12,357,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.095848,Least Difficult,0.1,Hiker Only,Least Difficult,506.07561,5872013.888
52,Polygon ZM,1,12,449,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Lookout Mountain Trail,Lookout Mountain Nature Center and Preserve,1.097692,Least Difficult,1.1,Multi-Use,Least Difficult,5795.81323,5872013.888
53,Polygon ZM,1,12,450,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Lookout Mountain Trail,Lookout Mountain Nature Center and Preserve,0.259757,More Difficult,0.3,Multi-Use,More Difficult,1371.518852,5872013.888
54,Polygon ZM,1,12,454,Lookout Mountain Nature Center and Preserve,134.803429,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park Small,Public Access,<Null>,5872013.886,23846.00132,Forest Loop Trail,Lookout Mountain Nature Center and Preserve,0.074475,Least Difficult,0.1,Hiker Only,Least Difficult,393.228517,5872013.888
402,Polygon ZM,1,130,1,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Dakota Ridge Trail,Non-Jeffco Open Space,1.278718,Most Difficult,1.3,Multi-Use,Most Difficult,6751.631262,62743756.3
403,Polygon ZM,1,130,36,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,<Null>,Matthews/Winters Park,0.094189,Least Difficult,0.1,Multi-Use,Least Difficult,497.318975,62743756.3
404,Polygon ZM,1,130,95,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Red Rocks Trail,Matthews/Winters Park,0.753754,More Difficult,0.8,Multi-Use,More Difficult,3979.820966,62743756.3
405,Polygon ZM,1,130,112,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031, ,Matthews/Winters Park,0.007546,Least Difficult,0.01,Hiker/Equestrian Only,Least Difficult,39.844924,62743756.3
406,Polygon ZM,1,130,113,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031, ,Matthews/Winters Park,0.01868,Least Difficult,0.02,Multi-Use,Least Difficult,98.630102,62743756.3
407,Polygon ZM,1,130,114,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031, ,Matthews/Winters Park,0.018435,Least Difficult,0.02,Multi-Use,Least Difficult,97.334532,62743756.3
408,Polygon ZM,1,130,125,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031, ,Matthews/Winters Park,0.079072,Least Difficult,0.1,Hiker/Equestrian Only,Least Difficult,417.498437,62743756.3
409,Polygon ZM,1,130,160,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,<Null>,Matthews/Winters Park,0.033289,N/A,0.03,Multi-Use,N/A,175.766503,62743756.3
410,Polygon ZM,1,130,161,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Village Ride,Matthews/Winters Park,0.074466,N/A,0.1,Biker Only,N/A,393.178815,62743756.3
411,Polygon ZM,1,130,162,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Village Ride,Matthews/Winters Park,0.077398,Least Difficult,0.1,Biker Only,Least Difficult,408.663939,62743756.3
412,Polygon ZM,1,130,173,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Morrison Slide Trail,Matthews/Winters Park,1.453428,Most Difficult,1.5,Multi-Use,Most Difficult,7674.101307,62743756.3
413,Polygon ZM,1,130,195,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Village Walk,Matthews/Winters Park,0.11005,More Difficult,0.1,Hiker/Equestrian Only,More Difficult,581.062901,62743756.3
414,Polygon ZM,1,130,219,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Red Rocks Trail,Matthews/Winters Park,0.712072,More Difficult,0.7,Multi-Use,More Difficult,3759.742343,62743756.3
415,Polygon ZM,1,130,265,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Village Walk Trail,Matthews/Winters Park,0.350699,More Difficult,0.4,Hiker/Equestrian Only,More Difficult,1851.691606,62743756.3
416,Polygon ZM,1,130,281,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,<Null>,Matthews/Winters Park,0.027875,N/A,0.03,Multi-Use,N/A,147.179337,62743756.3
417,Polygon ZM,1,130,290,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Zorro Trail,Matthews/Winters Park,0.879043,More Difficult,0.9,Multi-Use,More Difficult,4641.346396,62743756.3
418,Polygon ZM,1,130,291,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Village Ride,Matthews/Winters Park,0.570281,Least Difficult,0.6,Biker Only,Least Difficult,3011.083859,62743756.3
419,Polygon ZM,1,130,316,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Red Rocks Trail,Matthews/Winters Park,0.321281,More Difficult,0.3,Multi-Use,More Difficult,1696.361138,62743756.3
420,Polygon ZM,1,130,348,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Dakota Ridge Trail,Matthews/Winters Park,0.514448,More Difficult,0.5,Multi-Use,More Difficult,2716.283798,62743756.3
421,Polygon ZM,1,130,364,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Dakota Ridge Trail,Matthews/Winters Park,0.932661,Most Difficult,0.9,Multi-Use,Most Difficult,4924.449134,62743756.3
422,Polygon ZM,1,130,514,Matthews/Winters Park,1440.387995,Lookout,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,62743756.3,90826.34031,Red Rocks Trail,N/A,0.89823,More Difficult,0.9,Multi-Use,More Difficult,4742.653993,62743756.3
349,Polygon ZM,1,72,6,Meadowbrook Village Park and Playground,22.946156,Plains,Apex Recreation District,Jeffco Open Space,Jeffco Open Space Owned - Lease to Other Organization,JCOS Leased OUT,Public Access,<Null>,999530.541,6549.979276,Van Bibber Creek Trail,Meadowbrook Village Park,0.370731,Least Difficult,0.4,Multi-Use,Least Difficult,1957.461184,999530.5404
77,Polygon ZM,1,20,65,Meyer Ranch Park,577.011408,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,25134516.4,33343.54871,Lodgepole Loop,Meyer Ranch Park,0.547569,Least Difficult,0.5,Multi-Use,Least Difficult,2891.165553,25134516.41
78,Polygon ZM,1,20,79,Meyer Ranch Park,577.011408,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,25134516.4,33343.54871, ,Meyer Ranch Park,0.306653,Least Difficult,0.3,Multi-Use,Least Difficult,1619.128401,25134516.41
79,Polygon ZM,1,20,118,Meyer Ranch Park,577.011408,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,25134516.4,33343.54871,Sunny Aspen,Meyer Ranch Park,0.804818,More Difficult,0.8,Multi-Use,More Difficult,4249.440851,25134516.41
80,Polygon ZM,1,20,169,Meyer Ranch Park,577.011408,Mountains,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,25134516.4,33343.54871,Old Ski Run,Meyer Ranch Park,0.487663,More Difficult,0.5,Multi-Use,More Difficult,2574.858824,25134516.41
